"area_name","area_code","date","new_cases","total_cases"
"Newham","E09000025",2020-12-07,215,8539
"Redbridge","E09000026",2020-12-07,213,8854
"Richmond upon Thames","E09000027",2020-12-07,50,3173
"Southwark","E09000028",2020-12-07,107,5450
"Sutton","E09000029",2020-12-07,56,3773
"Tower Hamlets","E09000030",2020-12-07,164,7793
"Waltham Forest","E09000031",2020-12-07,194,6533
"Wandsworth","E09000032",2020-12-07,110,5932
"Westminster","E09000033",2020-12-07,62,4374
"Barking and Dagenham","E09000002",2020-12-08,136,5628
"Barnet","E09000003",2020-12-08,128,8065
"Bexley","E09000004",2020-12-08,127,5842
"Brent","E09000005",2020-12-08,106,7313
"Bromley","E09000006",2020-12-08,152,6125
"Camden","E09000007",2020-12-08,62,3998
"Croydon","E09000008",2020-12-08,137,7167
"Ealing","E09000009",2020-12-08,97,8781
"Enfield","E09000010",2020-12-08,199,7505
"Greenwich","E09000011",2020-12-08,86,5220
"Hackney and City of London","E09000012",2020-12-08,109,6167
"Hammersmith and Fulham","E09000013",2020-12-08,61,4066
"Haringey","E09000014",2020-12-08,100,5148
"Harrow","E09000015",2020-12-08,111,5699
"Havering","E09000016",2020-12-08,235,8127
"Hillingdon","E09000017",2020-12-08,117,7048
"Hounslow","E09000018",2020-12-08,89,6164
"Islington","E09000019",2020-12-08,75,4067
"Kensington and Chelsea","E09000020",2020-12-08,44,2874
"Kingston upon Thames","E09000021",2020-12-08,77,3874
"Lambeth","E09000022",2020-12-08,123,6235
"Lewisham","E09000023",2020-12-08,114,4908
"Merton","E09000024",2020-12-08,90,4070
"Newham","E09000025",2020-12-08,166,8705
"Redbridge","E09000026",2020-12-08,199,9053
"Richmond upon Thames","E09000027",2020-12-08,35,3208
"Southwark","E09000028",2020-12-08,122,5572
"Sutton","E09000029",2020-12-08,90,3863
"Tower Hamlets","E09000030",2020-12-08,172,7965
"Waltham Forest","E09000031",2020-12-08,172,6705
"Wandsworth","E09000032",2020-12-08,114,6046
"Westminster","E09000033",2020-12-08,54,4428
"Barking and Dagenham","E09000002",2020-12-09,167,5795
"Barnet","E09000003",2020-12-09,163,8228
"Bexley","E09000004",2020-12-09,169,6011
"Brent","E09000005",2020-12-09,124,7437
"Bromley","E09000006",2020-12-09,210,6335
"Camden","E09000007",2020-12-09,73,4071
"Croydon","E09000008",2020-12-09,163,7330
"Ealing","E09000009",2020-12-09,113,8894
"Enfield","E09000010",2020-12-09,253,7758
"Greenwich","E09000011",2020-12-09,164,5384
"Hackney and City of London","E09000012",2020-12-09,144,6311
"Hammersmith and Fulham","E09000013",2020-12-09,59,4125
"Haringey","E09000014",2020-12-09,128,5276
"Harrow","E09000015",2020-12-09,107,5806
"Havering","E09000016",2020-12-09,240,8367
"Hillingdon","E09000017",2020-12-09,90,7138
"Hounslow","E09000018",2020-12-09,126,6290
"Islington","E09000019",2020-12-09,79,4146
"Kensington and Chelsea","E09000020",2020-12-09,33,2907
"Kingston upon Thames","E09000021",2020-12-09,75,3949
"Lambeth","E09000022",2020-12-09,129,6364
"Lewisham","E09000023",2020-12-09,117,5025
"Merton","E09000024",2020-12-09,121,4191
"Newham","E09000025",2020-12-09,238,8943
"Redbridge","E09000026",2020-12-09,255,9308
"Richmond upon Thames","E09000027",2020-12-09,78,3286
"Southwark","E09000028",2020-12-09,122,5694
"Sutton","E09000029",2020-12-09,105,3968
"Tower Hamlets","E09000030",2020-12-09,171,8136
"Waltham Forest","E09000031",2020-12-09,196,6901
"Wandsworth","E09000032",2020-12-09,133,6179
"Westminster","E09000033",2020-12-09,64,4492
"Barking and Dagenham","E09000002",2020-12-10,210,6005
"Barnet","E09000003",2020-12-10,145,8373
"Bexley","E09000004",2020-12-10,209,6220
"Brent","E09000005",2020-12-10,131,7568
"Bromley","E09000006",2020-12-10,191,6526
"Camden","E09000007",2020-12-10,79,4150
"Croydon","E09000008",2020-12-10,220,7550
"Ealing","E09000009",2020-12-10,127,9021
"Enfield","E09000010",2020-12-10,262,8020
"Greenwich","E09000011",2020-12-10,176,5560
"Hackney and City of London","E09000012",2020-12-10,132,6443
"Hammersmith and Fulham","E09000013",2020-12-10,63,4188
"Haringey","E09000014",2020-12-10,136,5412
"Harrow","E09000015",2020-12-10,135,5941
"Havering","E09000016",2020-12-10,258,8625
"Hillingdon","E09000017",2020-12-10,134,7272
"Hounslow","E09000018",2020-12-10,119,6409
"Islington","E09000019",2020-12-10,123,4269
"Kensington and Chelsea","E09000020",2020-12-10,35,2942
"Kingston upon Thames","E09000021",2020-12-10,114,4063
"Lambeth","E09000022",2020-12-10,184,6548
"Lewisham","E09000023",2020-12-10,152,5177
"Merton","E09000024",2020-12-10,121,4312
"Newham","E09000025",2020-12-10,277,9220
"Redbridge","E09000026",2020-12-10,259,9567
"Richmond upon Thames","E09000027",2020-12-10,74,3360
"Southwark","E09000028",2020-12-10,147,5841
"Sutton","E09000029",2020-12-10,130,4098
"Tower Hamlets","E09000030",2020-12-10,244,8380
"Waltham Forest","E09000031",2020-12-10,177,7078
"Wandsworth","E09000032",2020-12-10,150,6329
"Westminster","E09000033",2020-12-10,79,4571
"Barking and Dagenham","E09000002",2020-12-11,236,6241
"Barnet","E09000003",2020-12-11,197,8570
"Bexley","E09000004",2020-12-11,237,6457
"Brent","E09000005",2020-12-11,157,7725
"Bromley","E09000006",2020-12-11,197,6723
"Camden","E09000007",2020-12-11,92,4242
"Croydon","E09000008",2020-12-11,214,7764
"Ealing","E09000009",2020-12-11,170,9191
"Enfield","E09000010",2020-12-11,282,8302
"Greenwich","E09000011",2020-12-11,154,5714
"Hackney and City of London","E09000012",2020-12-11,199,6642
"Hammersmith and Fulham","E09000013",2020-12-11,75,4263
"Haringey","E09000014",2020-12-11,157,5569
"Harrow","E09000015",2020-12-11,181,6122
"Havering","E09000016",2020-12-11,289,8914
"Hillingdon","E09000017",2020-12-11,154,7426
"Hounslow","E09000018",2020-12-11,148,6557
"Islington","E09000019",2020-12-11,114,4383
"Kensington and Chelsea","E09000020",2020-12-11,60,3002
"Kingston upon Thames","E09000021",2020-12-11,100,4163
"Lambeth","E09000022",2020-12-11,170,6718
"Lewisham","E09000023",2020-12-11,158,5335
"Merton","E09000024",2020-12-11,89,4401
"Newham","E09000025",2020-12-11,291,9511
"Redbridge","E09000026",2020-12-11,264,9831
"Richmond upon Thames","E09000027",2020-12-11,84,3444
"Southwark","E09000028",2020-12-11,156,5997
"Sutton","E09000029",2020-12-11,125,4223
"Tower Hamlets","E09000030",2020-12-11,251,8631
"Waltham Forest","E09000031",2020-12-11,222,7300
"Wandsworth","E09000032",2020-12-11,145,6474
"Westminster","E09000033",2020-12-11,94,4665
"Barking and Dagenham","E09000002",2020-12-12,168,6409
"Barnet","E09000003",2020-12-12,145,8715
"Bexley","E09000004",2020-12-12,160,6617
"Brent","E09000005",2020-12-12,142,7867
"Bromley","E09000006",2020-12-12,179,6902
"Camden","E09000007",2020-12-12,94,4336
"Croydon","E09000008",2020-12-12,229,7993
"Ealing","E09000009",2020-12-12,125,9316
"Enfield","E09000010",2020-12-12,233,8535
"Greenwich","E09000011",2020-12-12,118,5832
"Hackney and City of London","E09000012",2020-12-12,144,6786
"Hammersmith and Fulham","E09000013",2020-12-12,53,4316
"Haringey","E09000014",2020-12-12,134,5703
"Harrow","E09000015",2020-12-12,131,6253
"Havering","E09000016",2020-12-12,304,9218
"Hillingdon","E09000017",2020-12-12,132,7558
"Hounslow","E09000018",2020-12-12,109,6666
"Islington","E09000019",2020-12-12,82,4465
"Kensington and Chelsea","E09000020",2020-12-12,48,3050
"Kingston upon Thames","E09000021",2020-12-12,99,4262
"Lambeth","E09000022",2020-12-12,153,6871
"Lewisham","E09000023",2020-12-12,138,5473
"Merton","E09000024",2020-12-12,107,4508
"Newham","E09000025",2020-12-12,215,9726
"Redbridge","E09000026",2020-12-12,311,10142
"Richmond upon Thames","E09000027",2020-12-12,77,3521
"Southwark","E09000028",2020-12-12,110,6107
"Sutton","E09000029",2020-12-12,91,4314
"Tower Hamlets","E09000030",2020-12-12,223,8854
"Waltham Forest","E09000031",2020-12-12,203,7503
"Wandsworth","E09000032",2020-12-12,139,6613
"Westminster","E09000033",2020-12-12,58,4723
"Barking and Dagenham","E09000002",2020-12-13,201,6610
"Barnet","E09000003",2020-12-13,190,8905
"Bexley","E09000004",2020-12-13,210,6827
"Brent","E09000005",2020-12-13,139,8006
"Bromley","E09000006",2020-12-13,202,7104
"Camden","E09000007",2020-12-13,92,4428
"Croydon","E09000008",2020-12-13,193,8186
"Ealing","E09000009",2020-12-13,138,9454
"Enfield","E09000010",2020-12-13,318,8853
"Greenwich","E09000011",2020-12-13,171,6003
"Hackney and City of London","E09000012",2020-12-13,157,6943
"Hammersmith and Fulham","E09000013",2020-12-13,80,4396
"Haringey","E09000014",2020-12-13,182,5885
"Harrow","E09000015",2020-12-13,178,6431
"Havering","E09000016",2020-12-13,379,9597
"Hillingdon","E09000017",2020-12-13,162,7720
"Hounslow","E09000018",2020-12-13,98,6764
"Islington","E09000019",2020-12-13,94,4559
"Kensington and Chelsea","E09000020",2020-12-13,53,3103
"Kingston upon Thames","E09000021",2020-12-13,102,4364
"Lambeth","E09000022",2020-12-13,150,7021
"Lewisham","E09000023",2020-12-13,157,5630
"Merton","E09000024",2020-12-13,126,4634
"Newham","E09000025",2020-12-13,263,9989
"Redbridge","E09000026",2020-12-13,384,10526
"Richmond upon Thames","E09000027",2020-12-13,91,3612
"Southwark","E09000028",2020-12-13,137,6244
"Sutton","E09000029",2020-12-13,123,4437
"Tower Hamlets","E09000030",2020-12-13,252,9106
"Waltham Forest","E09000031",2020-12-13,239,7742
"Wandsworth","E09000032",2020-12-13,154,6767
"Westminster","E09000033",2020-12-13,82,4805
"Barking and Dagenham","E09000002",2020-12-14,318,6928
"Barnet","E09000003",2020-12-14,296,9201
"Bexley","E09000004",2020-12-14,289,7116
"Brent","E09000005",2020-12-14,216,8222
"Bromley","E09000006",2020-12-14,282,7386
"Camden","E09000007",2020-12-14,158,4586
"Croydon","E09000008",2020-12-14,341,8527
"Ealing","E09000009",2020-12-14,215,9669
"Enfield","E09000010",2020-12-14,397,9250
"Greenwich","E09000011",2020-12-14,247,6250
"Hackney and City of London","E09000012",2020-12-14,292,7235
"Hammersmith and Fulham","E09000013",2020-12-14,139,4535
"Haringey","E09000014",2020-12-14,249,6134
"Harrow","E09000015",2020-12-14,219,6650
"Havering","E09000016",2020-12-14,511,10108
"Hillingdon","E09000017",2020-12-14,249,7969
"Hounslow","E09000018",2020-12-14,191,6955
"Islington","E09000019",2020-12-14,202,4761
"Kensington and Chelsea","E09000020",2020-12-14,104,3207
"Kingston upon Thames","E09000021",2020-12-14,162,4526
"Lambeth","E09000022",2020-12-14,249,7270
"Lewisham","E09000023",2020-12-14,269,5899
"Merton","E09000024",2020-12-14,162,4796
"Newham","E09000025",2020-12-14,468,10457
"Redbridge","E09000026",2020-12-14,444,10970
"Richmond upon Thames","E09000027",2020-12-14,116,3728
"Southwark","E09000028",2020-12-14,238,6482
"Sutton","E09000029",2020-12-14,179,4616
"Tower Hamlets","E09000030",2020-12-14,370,9476
"Waltham Forest","E09000031",2020-12-14,355,8097
"Wandsworth","E09000032",2020-12-14,256,7023
"Westminster","E09000033",2020-12-14,121,4926
"Barking and Dagenham","E09000002",2020-12-15,322,7250
"Barnet","E09000003",2020-12-15,365,9566
"Bexley","E09000004",2020-12-15,323,7439
"Brent","E09000005",2020-12-15,255,8477
"Bromley","E09000006",2020-12-15,354,7740
"Camden","E09000007",2020-12-15,133,4719
"Croydon","E09000008",2020-12-15,371,8898
"Ealing","E09000009",2020-12-15,257,9926
"Enfield","E09000010",2020-12-15,445,9695
"Greenwich","E09000011",2020-12-15,262,6512
"Hackney and City of London","E09000012",2020-12-15,287,7522
"Hammersmith and Fulham","E09000013",2020-12-15,125,4660
"Haringey","E09000014",2020-12-15,285,6419
"Harrow","E09000015",2020-12-15,219,6869
"Havering","E09000016",2020-12-15,436,10544
"Hillingdon","E09000017",2020-12-15,234,8203
"Hounslow","E09000018",2020-12-15,175,7130
"Islington","E09000019",2020-12-15,212,4973
"Kensington and Chelsea","E09000020",2020-12-15,93,3300
"Kingston upon Thames","E09000021",2020-12-15,152,4678
"Lambeth","E09000022",2020-12-15,298,7568
"Lewisham","E09000023",2020-12-15,279,6178
"Merton","E09000024",2020-12-15,188,4984
"Newham","E09000025",2020-12-15,397,10854
"Redbridge","E09000026",2020-12-15,514,11484
"Richmond upon Thames","E09000027",2020-12-15,111,3839
"Southwark","E09000028",2020-12-15,270,6752
"Sutton","E09000029",2020-12-15,174,4790
"Tower Hamlets","E09000030",2020-12-15,399,9875
"Waltham Forest","E09000031",2020-12-15,377,8474
"Wandsworth","E09000032",2020-12-15,315,7338
"Westminster","E09000033",2020-12-15,185,5111
"Barking and Dagenham","E09000002",2020-12-16,336,7586
"Barnet","E09000003",2020-12-16,351,9917
"Bexley","E09000004",2020-12-16,404,7843
"Brent","E09000005",2020-12-16,289,8766
"Bromley","E09000006",2020-12-16,389,8129
"Camden","E09000007",2020-12-16,199,4918
"Croydon","E09000008",2020-12-16,393,9291
"Ealing","E09000009",2020-12-16,262,10188
"Enfield","E09000010",2020-12-16,426,10121
"Greenwich","E09000011",2020-12-16,343,6855
"Hackney and City of London","E09000012",2020-12-16,324,7846
"Hammersmith and Fulham","E09000013",2020-12-16,160,4820
"Haringey","E09000014",2020-12-16,317,6736
"Harrow","E09000015",2020-12-16,214,7083
"Havering","E09000016",2020-12-16,531,11075
"Hillingdon","E09000017",2020-12-16,301,8504
"Hounslow","E09000018",2020-12-16,276,7406
"Islington","E09000019",2020-12-16,239,5212
"Kensington and Chelsea","E09000020",2020-12-16,102,3402
"Kingston upon Thames","E09000021",2020-12-16,149,4827
"Lambeth","E09000022",2020-12-16,346,7914
"Lewisham","E09000023",2020-12-16,304,6482
"Merton","E09000024",2020-12-16,225,5209
"Newham","E09000025",2020-12-16,526,11380
"Redbridge","E09000026",2020-12-16,576,12060
"Richmond upon Thames","E09000027",2020-12-16,147,3986
"Southwark","E09000028",2020-12-16,317,7069
"Sutton","E09000029",2020-12-16,190,4980
"Tower Hamlets","E09000030",2020-12-16,442,10317
"Waltham Forest","E09000031",2020-12-16,359,8833
"Wandsworth","E09000032",2020-12-16,323,7661
"Westminster","E09000033",2020-12-16,146,5257
"Barking and Dagenham","E09000002",2020-12-17,361,7947
"Barnet","E09000003",2020-12-17,359,10276
"Bexley","E09000004",2020-12-17,370,8213
"Brent","E09000005",2020-12-17,298,9064
"Bromley","E09000006",2020-12-17,377,8506
"Camden","E09000007",2020-12-17,224,5142
"Croydon","E09000008",2020-12-17,415,9706
"Ealing","E09000009",2020-12-17,288,10476
"Enfield","E09000010",2020-12-17,448,10569
"Greenwich","E09000011",2020-12-17,284,7139
"Hackney and City of London","E09000012",2020-12-17,350,8196
"Hammersmith and Fulham","E09000013",2020-12-17,168,4988
"Haringey","E09000014",2020-12-17,274,7010
"Harrow","E09000015",2020-12-17,271,7354
"Havering","E09000016",2020-12-17,501,11576
"Hillingdon","E09000017",2020-12-17,281,8785
"Hounslow","E09000018",2020-12-17,244,7650
"Islington","E09000019",2020-12-17,239,5451
"Kensington and Chelsea","E09000020",2020-12-17,103,3505
"Kingston upon Thames","E09000021",2020-12-17,166,4993
"Lambeth","E09000022",2020-12-17,397,8311
"Lewisham","E09000023",2020-12-17,305,6787
"Merton","E09000024",2020-12-17,233,5442
"Newham","E09000025",2020-12-17,478,11858
"Redbridge","E09000026",2020-12-17,516,12576
"Richmond upon Thames","E09000027",2020-12-17,160,4146
"Southwark","E09000028",2020-12-17,328,7397
"Sutton","E09000029",2020-12-17,198,5178
"Tower Hamlets","E09000030",2020-12-17,497,10814
"Waltham Forest","E09000031",2020-12-17,410,9243
"Wandsworth","E09000032",2020-12-17,401,8062
"Westminster","E09000033",2020-12-17,182,5439
"Barking and Dagenham","E09000002",2020-12-18,419,8366
"Barnet","E09000003",2020-12-18,404,10680
"Bexley","E09000004",2020-12-18,396,8609
"Brent","E09000005",2020-12-18,313,9377
"Bromley","E09000006",2020-12-18,431,8937
"Camden","E09000007",2020-12-18,198,5340
"Croydon","E09000008",2020-12-18,447,10153
"Ealing","E09000009",2020-12-18,325,10801
"Enfield","E09000010",2020-12-18,466,11035
"Greenwich","E09000011",2020-12-18,328,7467
"Hackney and City of London","E09000012",2020-12-18,368,8564
"Hammersmith and Fulham","E09000013",2020-12-18,161,5149
"Haringey","E09000014",2020-12-18,340,7350
"Harrow","E09000015",2020-12-18,224,7578
"Havering","E09000016",2020-12-18,511,12087
"Hillingdon","E09000017",2020-12-18,306,9091
"Hounslow","E09000018",2020-12-18,271,7921
"Islington","E09000019",2020-12-18,255,5706
"Kensington and Chelsea","E09000020",2020-12-18,130,3635
"Kingston upon Thames","E09000021",2020-12-18,158,5151
"Lambeth","E09000022",2020-12-18,380,8691
"Lewisham","E09000023",2020-12-18,272,7059
"Merton","E09000024",2020-12-18,245,5687
"Newham","E09000025",2020-12-18,474,12332
"Redbridge","E09000026",2020-12-18,566,13142
"Richmond upon Thames","E09000027",2020-12-18,162,4308
"Southwark","E09000028",2020-12-18,386,7783
"Sutton","E09000029",2020-12-18,219,5397
"Tower Hamlets","E09000030",2020-12-18,487,11301
"Waltham Forest","E09000031",2020-12-18,430,9673
"Wandsworth","E09000032",2020-12-18,449,8511
"Westminster","E09000033",2020-12-18,236,5675
"Barking and Dagenham","E09000002",2020-12-19,241,8607
"Barnet","E09000003",2020-12-19,285,10965
"Bexley","E09000004",2020-12-19,319,8928
"Brent","E09000005",2020-12-19,208,9585
"Bromley","E09000006",2020-12-19,302,9239
"Camden","E09000007",2020-12-19,135,5475
"Croydon","E09000008",2020-12-19,288,10441
"Ealing","E09000009",2020-12-19,191,10992
"Enfield","E09000010",2020-12-19,257,11292
"Greenwich","E09000011",2020-12-19,214,7681
"Hackney and City of London","E09000012",2020-12-19,289,8853
"Hammersmith and Fulham","E09000013",2020-12-19,135,5284
"Haringey","E09000014",2020-12-19,217,7567
"Harrow","E09000015",2020-12-19,186,7764
"Havering","E09000016",2020-12-19,356,12443
"Hillingdon","E09000017",2020-12-19,166,9257
"Hounslow","E09000018",2020-12-19,161,8082
"Islington","E09000019",2020-12-19,190,5896
"Kensington and Chelsea","E09000020",2020-12-19,81,3716
"Kingston upon Thames","E09000021",2020-12-19,106,5257
"Lambeth","E09000022",2020-12-19,253,8944
"Lewisham","E09000023",2020-12-19,231,7290
"Merton","E09000024",2020-12-19,132,5819
"Newham","E09000025",2020-12-19,305,12637
"Redbridge","E09000026",2020-12-19,381,13523
"Richmond upon Thames","E09000027",2020-12-19,89,4397
"Southwark","E09000028",2020-12-19,247,8030
"Sutton","E09000029",2020-12-19,118,5515
"Tower Hamlets","E09000030",2020-12-19,333,11634
"Waltham Forest","E09000031",2020-12-19,350,10023
"Wandsworth","E09000032",2020-12-19,243,8754
"Westminster","E09000033",2020-12-19,133,5808
"Barking and Dagenham","E09000002",2020-12-20,285,8892
"Barnet","E09000003",2020-12-20,378,11343
"Bexley","E09000004",2020-12-20,338,9266
"Brent","E09000005",2020-12-20,258,9843
"Bromley","E09000006",2020-12-20,386,9625
"Camden","E09000007",2020-12-20,128,5603
"Croydon","E09000008",2020-12-20,374,10815
"Ealing","E09000009",2020-12-20,258,11250
"Enfield","E09000010",2020-12-20,390,11682
"Greenwich","E09000011",2020-12-20,259,7940
"Hackney and City of London","E09000012",2020-12-20,305,9158
